label,n,win_rate,mean_r,median_r,profit_factor,max_drawdown_r,trade_sharpe,dsr,scenario,path_id,validation_blocks,n_blocks,validation_blocks_per_path,path_pass
banking_it_long_control,18,0.7222222222222222,0.9672400367732737,1.4227826320428463,4.589061555553604,-3.446695472238588,0.7386069133505665,2.8117362411098847e-13,banking_it_long_control,18,2+3,10,2,False
banking_it_long_control,18,0.5555555555555556,0.282273348015549,0.18814812543376186,1.7722414200540033,-3.8820478931477442,0.23231824091587427,3.503194584745813e-34,banking_it_long_control,19,2+4,10,2,False
banking_it_long_control,19,0.5789473684210527,0.3530360686613883,0.049573034219898275,2.1328964317063352,-3.7386914897783132,0.2709414560427496,6.868819010576712e-41,banking_it_long_control,20,2+5,10,2,False
banking_it_long_control,18,0.7777777777777778,0.24235254994874053,0.05215581633290128,1.9076583035544228,-3.446695472238588,0.22302869840178152,1.3124769469855578e-35,banking_it_long_control,21,2+6,10,2,False
banking_it_long_control,18,0.5,0.22421448178610065,0.239163113238185,1.4796598591134458,-4.038185987532169,0.17392969438635975,4.415883638707742e-35,banking_it_long_control,22,2+7,10,2,False
banking_it_long_control,18,0.4444444444444444,0.11139447878539253,-1.1853333960737782,1.166065108649722,-5.972168504805362,0.07169981113483705,9.707839000479873e-38,banking_it_long_control,23,2+8,10,2,False
banking_it_long_control,18,0.4444444444444444,-0.044499842378780366,-1.1845636613896526,0.9334178343838297,-9.370954398382029,-0.03160598758900327,1.5022293261033702e-38,banking_it_long_control,24,2+9,10,2,False
banking_it_long_control,18,0.7222222222222222,0.8584343654484746,1.1410344030782429,9.498993588723076,-1.349616109769599,0.8474838023183081,4.386305260031835e-15,banking_it_long_control,25,3+4,10,2,False
banking_it_long_control,19,0.7368421052631579,0.8988728220188968,0.27477877194855876,15.72978391718076,-1.114674000156377,0.8176764671777721,2.0036347477664586e-30,banking_it_long_control,26,3+5,10,2,False
banking_it_long_control,18,0.9444444444444444,0.8185135673816663,0.25180910049881916,329.9756683557071,-0.04478520945488107,0.9272508705298743,1.2448838511739833e-28,banking_it_long_control,27,3+6,10,2,False
banking_it_long_control,18,0.6666666666666666,0.8003754992190264,1.2349144315304548,4.944208433608608,-3.016360597202084,0.706788314847216,1.2189157699950553e-15,banking_it_long_control,28,3+7,10,2,False
banking_it_long_control,18,0.6111111111111112,0.6875554962183182,1.3924397098711543,2.692371510685102,-2.570258242021655,0.4665335773045851,1.8598161924148486e-23,banking_it_long_control,29,3+8,10,2,False
banking_it_long_control,18,0.6111111111111112,0.5316611750541453,1.3271492578911357,2.316565695052565,-5.969044135598321,0.3826234824343744,8.184200248031593e-27,banking_it_long_control,30,3+9,10,2,False
banking_it_long_control,19,0.5789473684210527,0.24995701161684183,0.049573034219898275,2.6444739177560965,-1.349616109769599,0.26143240197208606,4.155132122250734e-58,banking_it_long_control,31,4+5,10,2,False
banking_it_long_control,18,0.7777777777777778,0.13354687862394143,0.05215581633290128,2.355583336677112,-1.349616109769599,0.23430442900523066,4.088174488445052e-36,banking_it_long_control,32,4+6,10,2,False
banking_it_long_control,18,0.5,0.11540881046130158,0.0324865204377388,1.3860441744143708,-3.016360597202084,0.12889410670358947,1.6211319003219034e-35,banking_it_long_control,33,4+7,10,2,False
banking_it_long_control,18,0.4444444444444444,0.002588807460593435,-0.04504215825638836,1.0051539523480781,-2.5254730325667736,0.0020945392852604397,2.0522174031859842e-38,banking_it_long_control,34,4+8,10,2,False
banking_it_long_control,18,0.4444444444444444,-0.15330551370357948,-0.04504215825638836,0.6932984150503071,-5.924258926143441,-0.14888093869356858,4.731805196904185e-39,banking_it_long_control,35,4+9,10,2,False
banking_it_long_control,19,0.7894736842105263,0.21213730818512855,0.05161883351466678,4.615953054392575,-1.1146740001563775,0.2667272641463966,1.2654265703052327e-114,banking_it_long_control,36,5+6,10,2,False
banking_it_long_control,19,0.5263157894736842,0.19495387518894333,0.04233667083712233,1.7843523412223397,-3.016360597202084,0.18709565681652582,1.0784283418838914e-46,banking_it_long_control,37,5+7,10,2,False
banking_it_long_control,19,0.47368421052631576,0.08807176708300941,-0.27811567642962687,1.1996209952161396,-2.5254730325667736,0.0658279352071114,8.567344075047875e-42,banking_it_long_control,38,5+8,10,2,False
banking_it_long_control,19,0.47368421052631576,-0.059617589809364956,-0.27811567642962687,0.8641597931945701,-5.924258926143441,-0.05081305563277937,6.662827017786763e-39,banking_it_long_control,39,5+9,10,2,False
banking_it_long_control,18,0.7222222222222222,0.07548801239449314,0.05170849610716459,1.376618707572154,-3.016360597202084,0.1076106248110487,3.326116630196815e-35,banking_it_long_control,40,6+7,10,2,False
banking_it_long_control,18,0.6666666666666666,-0.03733199060621501,0.047919146252048656,0.9075435990216546,-2.5254730325667736,-0.03395924339180312,3.142687961744354e-38,banking_it_long_control,41,6+8,10,2,False
banking_it_long_control,18,0.6666666666666666,-0.19322631177038788,0.047919146252048656,0.5185425274686727,-5.924258926143441,-0.22646538557274754,2.3651045883843338e-40,banking_it_long_control,42,6+9,10,2,False
banking_it_long_control,18,0.3888888888888889,-0.05547005876885493,-0.44925241078522304,0.9081949212073993,-5.541833629768857,-0.042811783788586556,1.6836040800168081e-38,banking_it_long_control,43,7+8,10,2,False
banking_it_long_control,18,0.3888888888888889,-0.21136437993302779,-0.44925241078522304,0.6487635691354526,-8.940619523345525,-0.1935723341657848,2.3424579149028625e-39,banking_it_long_control,44,7+9,10,2,False
banking_it_long_control,18,0.3333333333333333,-0.3241843829337359,-1.1848685421336933,0.5973443051082483,-8.119904184703282,-0.23898205646753376,3.3096979453019275e-35,banking_it_long_control,45,8+9,10,2,False
short_all_sectors_control,9,0.3333333333333333,-0.6163986584360309,-1.5395059397532769,0.4154122252925605,-8.57941329606111,-0.4218839838609901,1.018155817723365e-17,short_all_sectors_control,1,0+1,10,2,False
short_all_sectors_control,10,0.4,-0.2563488523684742,-0.12211290516207782,0.6142999876060463,-5.595313893821573,-0.19774730798411727,6.015193147718542e-23,short_all_sectors_control,2,0+2,10,2,False
short_all_sectors_control,9,0.5555555555555556,-0.02056423710102521,0.08482262910908665,0.9692156504604823,-3.9442448961866097,-0.013739470909283787,2.972583577135166e-19,short_all_sectors_control,3,0+3,10,2,False
